Date_time,original_price,buy,sell,trade_type
23.06.2021,33045.78,,,hold
23.06.2021,33335,,,hold
23.06.2021,33469.85,,,hold
23.06.2021,33678.07,,,hold
24.06.2021,33186.98,,,hold
24.06.2021,32650,,,hold
24.06.2021,32495.26,,,hold
24.06.2021,32589.2,,,hold
24.06.2021,32546.38,,,hold
24.06.2021,32982.01,,,hold
24.06.2021,33005.23,,,hold
24.06.2021,32853.74,,,hold
24.06.2021,33388.55,,,hold
24.06.2021,33281.48,,,hold
24.06.2021,33233,,,hold
24.06.2021,33850.77,,,hold
24.06.2021,34064.92,,,hold
24.06.2021,34056.43,,,hold
24.06.2021,34052.91,,,hold
24.06.2021,33886.52,,,hold
24.06.2021,34519.11,,,hold
24.06.2021,34992.14,,,hold
24.06.2021,34884.14,,,hold
24.06.2021,34857.73,,,hold
24.06.2021,34858.07,,,hold
24.06.2021,34767.68,,,hold
24.06.2021,34754.35,,,hold
24.06.2021,34663.09,,,hold
25.06.2021,34590.51,,,hold
25.06.2021,34835.7,,,hold
25.06.2021,35162.99,,,hold
25.06.2021,35052.07,,,hold
25.06.2021,34775.51,,,hold
25.06.2021,34478.75,,,hold
25.06.2021,34426.3,,,hold
25.06.2021,34283.82,,,hold
25.06.2021,34292.52,,,hold
25.06.2021,33749.44,,,hold
25.06.2021,33759.4,,,hold
25.06.2021,33311.96,,,hold
25.06.2021,33093.89,,,hold
25.06.2021,32986.71,,,hold
25.06.2021,32789.23,,,hold
25.06.2021,32607.07,,,hold
25.06.2021,31946.09,,,hold
25.06.2021,31681.46,,,hold
25.06.2021,32088.12,,,hold
25.06.2021,32220.74,,,hold
25.06.2021,32199.99,,,hold
25.06.2021,31799.37,,,hold
25.06.2021,31423.32,,,hold
25.06.2021,31584.45,,,hold
26.06.2021,32000,,,hold
26.06.2021,31968.35,,,hold
26.06.2021,31943.48,,,hold
26.06.2021,31977.59,,,hold
26.06.2021,32354.36,,,hold
26.06.2021,32229.32,,,hold
26.06.2021,31731.25,,,hold
26.06.2021,30720.37,,,hold
26.06.2021,30412.23,,,hold
26.06.2021,31052.6,,,hold
26.06.2021,31096.1,,,hold
26.06.2021,31777.73,,,hold
26.06.2021,31283.9,,,hold
26.06.2021,30810.81,,,hold
26.06.2021,31253.72,,,hold
26.06.2021,31523.5,,,hold
26.06.2021,31248.16,,,hold
26.06.2021,31685.47,,,hold
26.06.2021,31590.27,,,hold
26.06.2021,31573.98,,,hold
26.06.2021,31300.83,,,hold
26.06.2021,31411.98,,,hold
26.06.2021,31768.88,,,hold
26.06.2021,32283.65,,,hold
27.06.2021,32369.29,,,hold
27.06.2021,32865.53,,,hold
27.06.2021,33096.1,,,hold
27.06.2021,33146.91,,,hold
27.06.2021,33142.74,,,hold
27.06.2021,32928.92,,,hold
27.06.2021,33080.22,,,hold
27.06.2021,33283.17,,,hold
27.06.2021,33019.94,,,hold
27.06.2021,32564.59,,,hold
27.06.2021,32699.1,,,hold
27.06.2021,33246.55,,,hold
27.06.2021,33313.42,,,hold
27.06.2021,33106.37,,,hold
27.06.2021,33256.74,,,hold
27.06.2021,33200.02,,,hold
27.06.2021,33009.58,,,hold
27.06.2021,33022.64,,,hold
27.06.2021,32720.01,,,hold
27.06.2021,32815.19,,,hold
27.06.2021,32627.03,,,hold
27.06.2021,32863.17,,,hold
27.06.2021,34406.39,,,hold
27.06.2021,34700.34,,,hold
28.06.2021,34554.79,,,hold
28.06.2021,34266.09,,,hold
28.06.2021,34402.66,,,hold
28.06.2021,34398.36,,,hold
28.06.2021,34353.09,,,hold
28.06.2021,34514.59,,,hold
28.06.2021,34520.28,,,hold
28.06.2021,35028.69,,,hold
28.06.2021,34885.09,,,hold
28.06.2021,34383.47,,,hold
28.06.2021,34187.26,,,hold
28.06.2021,34107.2,,,hold
28.06.2021,34425.09,,,hold
28.06.2021,34287.35,,,hold
28.06.2021,34344.86,,,hold
28.06.2021,34969.99,,,hold
28.06.2021,34641.62,,,hold
28.06.2021,34193.98,,,hold
28.06.2021,34168.22,,,hold
28.06.2021,34441.77,,,hold
28.06.2021,34665.94,,,hold
28.06.2021,34644.88,,,hold
28.06.2021,34422,,,hold
28.06.2021,34494.89,,,hold
29.06.2021,34902.66,,,hold
29.06.2021,34628.99,,,hold
29.06.2021,34312.62,,,hold
29.06.2021,34577.16,,,hold
29.06.2021,34860.97,,,hold
29.06.2021,34719.84,,,hold
29.06.2021,35332.62,,,hold
29.06.2021,34849.27,,,hold
29.06.2021,35052.88,,,hold
29.06.2021,35226.27,,,hold
29.06.2021,35632.62,,,hold
29.06.2021,35555.62,,,hold
29.06.2021,35822.33,,,hold
29.06.2021,36301.84,,,hold
29.06.2021,36240,,,hold
29.06.2021,36248.99,,,hold
29.06.2021,36341.89,,,hold
29.06.2021,36370.2,,,hold
29.06.2021,36280.85,,,hold
29.06.2021,36382.39,,,hold
29.06.2021,36156.04,,,hold
29.06.2021,36240.01,,,hold
29.06.2021,35925,,,hold
29.06.2021,35911.73,,,hold
30.06.2021,35878.45,,,hold
30.06.2021,35846.69,,,hold
30.06.2021,35800,,,hold
30.06.2021,35119.99,,,hold
30.06.2021,34755.23,,,hold
30.06.2021,34779.4,,,hold
30.06.2021,35009.63,,,hold
30.06.2021,35250.54,,,hold
30.06.2021,34591.32,,,hold
30.06.2021,34632.78,,,hold
30.06.2021,34740.01,,,hold
30.06.2021,34849.99,,,hold
30.06.2021,34638.23,,,hold
30.06.2021,34734.62,,,hold
30.06.2021,34598.83,,,hold
30.06.2021,34193.44,,,hold
30.06.2021,34117.06,,,hold
30.06.2021,34707.35,,,hold
30.06.2021,34821.99,,,hold
30.06.2021,34743.56,,,hold
30.06.2021,34580.4,,,hold
30.06.2021,34806.16,,,hold
30.06.2021,34892.37,,,hold
30.06.2021,35045,,,hold
01.07.2021,34727.83,,,hold
01.07.2021,34936.43,,,hold
01.07.2021,34299.59,,,hold
01.07.2021,34120.01,,,hold
01.07.2021,34330.34,,,hold
01.07.2021,34325.72,,,hold
01.07.2021,33511.24,,,hold
01.07.2021,33348.3,,,hold
01.07.2021,33475.72,,,hold
01.07.2021,33275,,,hold
01.07.2021,33183.12,,,hold
01.07.2021,33717.52,,,hold
01.07.2021,33655.24,,,hold
01.07.2021,33401.45,,,hold
01.07.2021,33206.48,,,hold
01.07.2021,33432.54,,,hold
01.07.2021,33151.6,,,hold
01.07.2021,33490,,,hold
01.07.2021,33325.5,,,hold
01.07.2021,33091.48,,,hold
01.07.2021,33412.79,,,hold
01.07.2021,33503.34,,,hold
01.07.2021,33546.6,,,hold
01.07.2021,33504.69,,,hold
02.07.2021,33774.68,,,hold
02.07.2021,33264.04,,,hold
02.07.2021,33265.55,,,hold
02.07.2021,32907.22,,,hold
02.07.2021,33149.07,,,hold
02.07.2021,32855.24,,,hold
02.07.2021,32957.53,,,hold
02.07.2021,33358.26,,,hold
02.07.2021,33372.83,,,hold
02.07.2021,32979.04,,,hold
02.07.2021,32997.94,,,hold
02.07.2021,33023.01,,,hold
02.07.2021,33238.22,,,hold
02.07.2021,33480.01,,,hold
02.07.2021,33667.44,,,hold
02.07.2021,33704.91,,,hold
02.07.2021,33597.07,,,hold
02.07.2021,33460.86,,,hold
02.07.2021,33290.01,,,hold
02.07.2021,33327.71,,,hold
02.07.2021,33133.21,,,hold
02.07.2021,33452.22,,,hold
02.07.2021,33703.04,,,hold
02.07.2021,33786.55,,,hold
03.07.2021,33526.82,,,hold
03.07.2021,33674.52,,,hold
03.07.2021,33526.09,,,hold
03.07.2021,33524.47,,,hold
03.07.2021,33665.52,,,hold
03.07.2021,33707.99,,,hold
03.07.2021,33682.16,,,hold
03.07.2021,34499.54,,,hold
03.07.2021,34515.25,,,hold
03.07.2021,34633.64,,,hold
03.07.2021,34603.39,,,hold
03.07.2021,34608.04,,,hold
03.07.2021,34543.97,,,hold
03.07.2021,34706.3,,,hold
03.07.2021,34687.99,,,hold
03.07.2021,34608.48,,,hold
03.07.2021,34533.81,,,hold
03.07.2021,34764.74,,,hold
03.07.2021,34645.85,,,hold
03.07.2021,34745.98,,,hold
03.07.2021,34726.35,,,hold
03.07.2021,34544.88,,,hold
03.07.2021,34579.43,,,hold
03.07.2021,34669.13,,,hold
04.07.2021,34499.98,,,hold
04.07.2021,34447.89,,,hold
04.07.2021,34599,,,hold
04.07.2021,34641.61,,,hold
04.07.2021,34777,,,hold
04.07.2021,35205.94,,,hold
04.07.2021,35413.45,,,hold
04.07.2021,35600.63,,,hold
04.07.2021,35538,,,hold
04.07.2021,35485.15,,,hold
04.07.2021,35578.93,,,hold
04.07.2021,35512.34,,,hold
04.07.2021,35248.11,,,hold
04.07.2021,35359.12,,,hold
04.07.2021,35449.78,,,hold
04.07.2021,35513.29,,,hold
04.07.2021,35467.71,,,hold
04.07.2021,35558.44,,,hold
04.07.2021,35510.38,,,hold
04.07.2021,35575.01,,,hold
04.07.2021,35550.39,,,hold
04.07.2021,35899.23,,,hold
04.07.2021,35364.54,,,hold
04.07.2021,35286.51,,,hold
05.07.2021,34841.07,,,hold
05.07.2021,34558.05,,,hold
05.07.2021,34439.97,,,hold
05.07.2021,34350.89,,,hold
05.07.2021,34200.14,,,hold
05.07.2021,34347.21,,,hold
05.07.2021,34311.99,,,hold
05.07.2021,34256.17,,,hold
05.07.2021,34262,,,hold
05.07.2021,34317.49,,,hold
05.07.2021,34477.18,,,hold
05.07.2021,33379.96,,,hold
05.07.2021,33468.11,,,hold
05.07.2021,33607.88,,,hold
05.07.2021,33690,,,hold
05.07.2021,33585.91,,,hold
05.07.2021,33646.26,,,hold
05.07.2021,33697.06,,,hold
05.07.2021,33982.02,,,hold
05.07.2021,34117.97,,,hold
05.07.2021,33842.18,,,hold
05.07.2021,34151.79,,,hold
05.07.2021,33960.48,,,hold
05.07.2021,33690.14,,,hold
06.07.2021,34042.88,,,hold
06.07.2021,33768.95,,,hold
06.07.2021,33919.83,,,hold
06.07.2021,33920.69,,,hold
06.07.2021,34654.08,,,hold
06.07.2021,34793.39,,,hold
06.07.2021,34676.02,,,hold
06.07.2021,34874.85,,,hold
06.07.2021,34985.78,,,hold
06.07.2021,34204.56,,,hold
06.07.2021,33916.6,,,hold
06.07.2021,34067.31,,,hold
06.07.2021,34387.55,,,hold
06.07.2021,34147.31,,,hold
06.07.2021,34139.48,,,hold
06.07.2021,34042.43,,,hold
06.07.2021,34063.63,,,hold
06.07.2021,33949.99,,,hold
06.07.2021,33841.37,,,hold
06.07.2021,34019.99,,,hold
06.07.2021,33953.78,,,hold
06.07.2021,33763.1,,,hold
06.07.2021,34013.95,,,hold
06.07.2021,34220.01,,,hold
07.07.2021,34162.45,,,hold
07.07.2021,34233.2,,,hold
07.07.2021,34277.61,,,hold
07.07.2021,34446.5,,,hold
07.07.2021,34704.43,,,hold
07.07.2021,34809.73,,,hold
07.07.2021,34724.94,,,hold
07.07.2021,34710.38,,,hold
07.07.2021,34790,,,hold
07.07.2021,34691.91,,,hold
07.07.2021,34614.57,,,hold
07.07.2021,34827.96,,,hold
07.07.2021,34853.85,,,hold
07.07.2021,34813.22,,,hold
07.07.2021,34616.6,,,hold
07.07.2021,34528.6,,,hold
07.07.2021,34571.38,,,hold
07.07.2021,34635.01,,,hold
07.07.2021,34681.41,,,hold
07.07.2021,34628.72,,,hold
07.07.2021,34535.45,,,hold
07.07.2021,34239.86,,,hold
07.07.2021,34164.99,,,hold
07.07.2021,33862.12,,,hold
08.07.2021,33210.45,,,hold
08.07.2021,33300.48,,,hold
08.07.2021,33379.95,,,hold
08.07.2021,33305.65,,,hold
08.07.2021,33300.76,,,hold
08.07.2021,32884.56,,,hold
08.07.2021,33096.72,,,hold
08.07.2021,32487.57,,,hold
08.07.2021,32570.53,,,hold
08.07.2021,32570.13,,,hold
08.07.2021,32486.42,,,hold
08.07.2021,32696.44,,,hold
08.07.2021,32604.72,,,hold
08.07.2021,32505.91,,,hold
08.07.2021,32772.46,,,hold
08.07.2021,32900.01,,,hold
08.07.2021,32901.88,,,hold
08.07.2021,32863.83,,,hold
08.07.2021,32840.91,,,hold
08.07.2021,33003.52,,,hold
08.07.2021,32800.27,,,hold
08.07.2021,32699.96,,,hold
08.07.2021,32557.44,,,hold
08.07.2021,32875.71,,,hold
09.07.2021,32392.49,,,hold
09.07.2021,32674.66,,,hold
09.07.2021,32952.72,,,hold
09.07.2021,32941.81,,,hold
09.07.2021,33028.97,,,hold
09.07.2021,32996.18,,,hold
09.07.2021,32868.7,,,hold
09.07.2021,32910.21,,,hold
09.07.2021,32808.17,,,hold
09.07.2021,32914.42,,,hold
09.07.2021,32898.11,,,hold
09.07.2021,32774.99,,,hold
09.07.2021,32996.5,,,hold
09.07.2021,33423.3,,,hold
09.07.2021,33534.75,,,hold
09.07.2021,33558.67,,,hold
09.07.2021,33527.25,,,hold
09.07.2021,33481.07,,,hold
09.07.2021,33382.03,,,hold
09.07.2021,33445.31,,,hold
09.07.2021,33528.02,,,hold
09.07.2021,33870.56,,,hold
09.07.2021,33977.19,,,hold
09.07.2021,33815.81,,,hold
10.07.2021,34039.95,,,hold
10.07.2021,33767.02,,,hold
10.07.2021,33729.25,,,hold
10.07.2021,33800.03,,,hold
10.07.2021,33651.69,,,hold
10.07.2021,33649.03,,,hold
10.07.2021,33813.31,,,hold
10.07.2021,33766.01,,,hold
10.07.2021,33762.79,,,hold
10.07.2021,33732.57,,,hold
10.07.2021,33624.08,,,hold
10.07.2021,33793.94,,,hold
10.07.2021,33861.02,,,hold
10.07.2021,33700.31,,,hold
10.07.2021,33820.01,,,hold
10.07.2021,33862.54,,,hold
10.07.2021,34018.16,,,hold
10.07.2021,33397.27,,,hold
10.07.2021,33466.71,,,hold
10.07.2021,33409.92,,,hold
10.07.2021,33324.49,,,hold
10.07.2021,33428.57,,,hold
10.07.2021,33646.87,,,hold
10.07.2021,33502.87,,,hold
11.07.2021,33719.99,,,hold
11.07.2021,33614.49,,,hold
11.07.2021,33519.17,,,hold
11.07.2021,33448.97,,,hold
11.07.2021,33460.69,,,hold
11.07.2021,33590.53,,,hold
11.07.2021,33463.74,,,hold
11.07.2021,33508.83,,,hold
11.07.2021,33690.69,,,hold
11.07.2021,33693.43,,,hold
11.07.2021,33750.79,,,hold
11.07.2021,33814.84,,,hold
11.07.2021,33738.01,,,hold
11.07.2021,33917.55,,,hold
11.07.2021,33929.76,,,hold
11.07.2021,33948.68,,,hold
11.07.2021,34008.2,,,hold
11.07.2021,33892.81,,,hold
11.07.2021,33960,,,hold
11.07.2021,33894.57,,,hold
11.07.2021,33843.26,,,hold
11.07.2021,34481.92,,,hold
11.07.2021,34391,,,hold
11.07.2021,34258.99,,,hold
12.07.2021,34171.26,,,hold
12.07.2021,34154.35,,,hold
12.07.2021,34271.1,,,hold
12.07.2021,34447.92,,,hold
12.07.2021,34299.94,,,hold
12.07.2021,34330.25,,,hold
12.07.2021,34380.01,,,hold
12.07.2021,34281.74,,,hold
12.07.2021,34273.62,,,hold
12.07.2021,34050.12,,,hold
12.07.2021,33775.15,,,hold
12.07.2021,33530,,,hold
12.07.2021,33566.19,,,hold
12.07.2021,33576.93,,,hold
12.07.2021,33405.52,,,hold
12.07.2021,33337.49,,,hold
12.07.2021,33151.32,,,hold
12.07.2021,33112.12,,,hold
12.07.2021,33010.24,,,hold
12.07.2021,32822.85,,,hold
12.07.2021,32848.75,,,hold
12.07.2021,32867.95,,,hold
12.07.2021,33038.1,,,hold
12.07.2021,33086.63,,,hold
13.07.2021,33059.99,,,hold
13.07.2021,33156.97,,,hold
13.07.2021,33076.13,,,hold
13.07.2021,33071.14,,,hold
13.07.2021,33118.22,,,hold
13.07.2021,32817.42,,,hold
13.07.2021,32966.31,,,hold
13.07.2021,33180.08,,,hold
13.07.2021,33223.88,,,hold
13.07.2021,33273,,,hold
13.07.2021,33093.22,,,hold
13.07.2021,33042.61,,,hold
13.07.2021,32352.61,,,hold
13.07.2021,32571.77,,,hold
13.07.2021,32569,,,hold
13.07.2021,32790.08,,,hold
13.07.2021,32817.77,,,hold
13.07.2021,32772.98,,,hold
13.07.2021,32479.99,,,hold
13.07.2021,32309.69,,,hold
13.07.2021,32507.07,,,hold
13.07.2021,32589.11,,,hold
13.07.2021,32582.69,,,hold
13.07.2021,32729.77,,,hold
14.07.2021,32421.69,,,hold
14.07.2021,32376.2,,,hold
14.07.2021,32545.43,,,hold
14.07.2021,31830.01,,,hold
14.07.2021,31930.12,,,hold
14.07.2021,31807.01,,,hold
14.07.2021,31835.47,,,hold
14.07.2021,31920.01,,,hold
14.07.2021,31751.48,,,hold
14.07.2021,32327.7,,,hold
14.07.2021,32427.58,,,hold
14.07.2021,32451.99,,,hold
14.07.2021,32313.18,,,hold
14.07.2021,32784,,,hold
14.07.2021,32863.07,,,hold
14.07.2021,32786,,,hold
14.07.2021,32833.88,,,hold
14.07.2021,32832.99,,,hold
14.07.2021,32743.96,,,hold
14.07.2021,32729.76,,,hold
14.07.2021,32800.41,,,hold
14.07.2021,32852.23,,,hold
14.07.2021,32959.96,,,hold
14.07.2021,32820.02,,,hold
15.07.2021,32951.87,,,hold
15.07.2021,32784.33,,,hold
15.07.2021,32760,,,hold
15.07.2021,32641.65,,,hold
15.07.2021,32665.53,,,hold
15.07.2021,32583.9,,,hold
15.07.2021,32483,,,hold
15.07.2021,32469.5,,,hold
15.07.2021,32376.51,,,hold
15.07.2021,32505,,,hold
15.07.2021,31866.76,,,hold
15.07.2021,31880.5,,,hold
15.07.2021,31723.25,,,hold
15.07.2021,31828.82,,,hold
15.07.2021,31771.83,,,hold
15.07.2021,31677.01,,,hold
15.07.2021,31598.85,,,hold
15.07.2021,31276.88,,,hold
15.07.2021,31455.11,,,hold
15.07.2021,31533.62,,,hold
15.07.2021,31752.41,,,hold
15.07.2021,31666.35,,,hold
15.07.2021,31772.95,,,hold
15.07.2021,31880,,,hold
16.07.2021,31644.03,,,hold
16.07.2021,31808.4,,,hold
16.07.2021,31904.26,,,hold
16.07.2021,31914.89,,,hold
16.07.2021,31907.57,,,hold
16.07.2021,31797.02,,,hold
16.07.2021,31609.14,,,hold
16.07.2021,31774.49,,,hold
16.07.2021,31473,,,hold
16.07.2021,31399.99,,,hold
16.07.2021,31305.87,,,hold
16.07.2021,31086.53,,,hold
16.07.2021,31714.06,,,hold
16.07.2021,31765.8,,,hold
16.07.2021,31860.93,,31860.93,sell
16.07.2021,32127.39,,,hold
16.07.2021,32065.37,,,hold
16.07.2021,32055.24,,,hold
16.07.2021,31956.38,,,hold
16.07.2021,31911.34,,,hold
16.07.2021,31819.98,,,hold
16.07.2021,31719.52,,,hold
16.07.2021,31578.31,,,hold
16.07.2021,31383.87,,,hold
17.07.2021,31636.52,,,hold
17.07.2021,31386.53,,,hold
17.07.2021,31336.08,,,hold
17.07.2021,31306.56,,,hold
17.07.2021,31387.84,,,hold
17.07.2021,31486.95,,,hold
17.07.2021,31580.01,,,hold
17.07.2021,31513.64,,,hold
17.07.2021,31706.44,,,hold
17.07.2021,31609.54,,,hold
17.07.2021,31280,,,hold
17.07.2021,31391.33,,,hold
17.07.2021,31501.41,,,hold
17.07.2021,31618.78,,,hold
17.07.2021,31637,,,hold
17.07.2021,31764.75,,,hold
17.07.2021,31683.03,,,hold
17.07.2021,31731.13,,,hold
17.07.2021,31735.04,,,hold
17.07.2021,31834.33,,,hold
17.07.2021,31723.09,,,hold
17.07.2021,31720,,,hold
17.07.2021,31634.94,,,hold
17.07.2021,31520.07,,,hold
18.07.2021,31975.13,,,hold
18.07.2021,32213.05,,,hold
18.07.2021,32201.82,,,hold
18.07.2021,32166,,,hold
18.07.2021,32077.25,,,hold
18.07.2021,32059.27,,,hold
18.07.2021,31886.18,,,hold
18.07.2021,31712.1,,,hold
18.07.2021,31762.11,,,hold
18.07.2021,31733.05,,,hold
18.07.2021,31709.43,,,hold
18.07.2021,31801.01,,,hold
18.07.2021,31745.05,,,hold
18.07.2021,31700.17,,,hold
18.07.2021,31322.85,,,hold
18.07.2021,31365.6,,,hold
18.07.2021,31463.57,,,hold
18.07.2021,31595.44,,,hold
18.07.2021,31604.51,,,hold
18.07.2021,31643.8,,,hold
18.07.2021,31630.29,,,hold
18.07.2021,31814.5,,,hold
18.07.2021,31557.91,,,hold
18.07.2021,31778.56,,,hold
19.07.2021,31600.68,,,hold
19.07.2021,31601.76,,,hold
19.07.2021,31515.79,,,hold
19.07.2021,31541.57,,,hold
19.07.2021,31742,,,hold
19.07.2021,31788,,,hold
19.07.2021,31793.54,,,hold
19.07.2021,31604.33,,,hold
19.07.2021,31486.58,,,hold
19.07.2021,31379.66,,,hold
19.07.2021,31205.58,,,hold
19.07.2021,31265.92,,,hold
19.07.2021,30713.15,,,hold
19.07.2021,30605.17,,,hold
19.07.2021,30816.05,,,hold
19.07.2021,30687.96,,,hold
19.07.2021,30705.58,,,hold
19.07.2021,30736.09,,,hold
19.07.2021,30652.95,,,hold
19.07.2021,30744.97,,,hold
19.07.2021,30770.62,,,hold
19.07.2021,30716.53,,,hold
19.07.2021,30855,,,hold
19.07.2021,30839.65,,,hold
20.07.2021,30801.12,,,hold
20.07.2021,30621.61,,,hold
20.07.2021,30182.93,,,hold
20.07.2021,29600.46,,,hold
20.07.2021,29659.12,,29659.12,sell
20.07.2021,29729.1,,,hold
20.07.2021,29713.74,,,hold
20.07.2021,29821.73,,,hold
20.07.2021,29635.18,,,hold
20.07.2021,29420.5,,,hold
20.07.2021,29683.13,,,hold
20.07.2021,29692.79,,,hold
20.07.2021,29709.03,,,hold
20.07.2021,29525.57,,,hold
20.07.2021,29747.75,,,hold
20.07.2021,29888.36,,,hold
20.07.2021,29658.97,,,hold
20.07.2021,29659.33,29659.33,,buy
20.07.2021,29777.84,,,hold
20.07.2021,29780.86,,,hold
20.07.2021,29851.58,,,hold
20.07.2021,29685.98,,,hold
20.07.2021,29570.19,,,hold
20.07.2021,29790.35,,,hold
21.07.2021,29595.55,,,hold
21.07.2021,29743.15,,,hold
21.07.2021,29826.05,,,hold
21.07.2021,29845.1,,,hold
21.07.2021,30682.96,,,hold
21.07.2021,30687.06,,,hold
21.07.2021,30880,,,hold
21.07.2021,30817.84,,,hold
21.07.2021,30830.31,,,hold
21.07.2021,31314.2,,,hold
21.07.2021,31385.15,,,hold
21.07.2021,31534.11,,,hold
21.07.2021,31441.9,,,hold
21.07.2021,31499.99,,,hold
21.07.2021,31824.61,,,hold
21.07.2021,31933,,,hold
21.07.2021,32107.81,,,hold
21.07.2021,32179.1,,,hold
21.07.2021,31786.71,,,hold
21.07.2021,31627.57,,,hold
21.07.2021,31796.9,,,hold
21.07.2021,31835.03,,,hold
21.07.2021,32114.12,,,hold
21.07.2021,32144.51,,,hold
22.07.2021,32053.18,,,hold
22.07.2021,31974.85,,,hold
22.07.2021,31855,,,hold
22.07.2021,31929.64,,,hold
22.07.2021,32063.91,,,hold
22.07.2021,31892.52,,,hold
22.07.2021,32032.9,,,hold
22.07.2021,32129.75,,,hold
22.07.2021,32116.33,,,hold
22.07.2021,31891.93,,,hold
22.07.2021,31811.6,,,hold
22.07.2021,31913.64,,,hold
22.07.2021,32187.54,,,hold
22.07.2021,32071.89,,,hold
22.07.2021,32263.53,,,hold
22.07.2021,32504.82,,,hold
22.07.2021,32349.86,,,hold
22.07.2021,32408.13,,,hold
22.07.2021,32278.1,,,hold
22.07.2021,32376.93,,,hold
22.07.2021,32230.01,,,hold
22.07.2021,32115.59,,,hold
22.07.2021,32174.27,,,hold
22.07.2021,32287.83,,,hold
23.07.2021,32364.69,,,hold
23.07.2021,32761.16,,,hold
23.07.2021,32637.99,,,hold
23.07.2021,32594.46,,,hold
23.07.2021,32684.47,,,hold
23.07.2021,32622.37,,,hold
23.07.2021,32574.99,,,hold
23.07.2021,32490,,,hold
23.07.2021,32318.75,,,hold
23.07.2021,32325.17,,,hold
23.07.2021,32330.3,,,hold
23.07.2021,32296.51,,,hold
23.07.2021,32431.97,,,hold
23.07.2021,32546.64,,,hold
23.07.2021,32483.51,,,hold
23.07.2021,32315,,,hold
23.07.2021,32176.84,,,hold
23.07.2021,32195.9,,,hold
23.07.2021,32129.99,,,hold
23.07.2021,32248.63,,,hold
23.07.2021,32482.01,,,hold
23.07.2021,32605.61,,,hold
23.07.2021,33135.86,,,hold
23.07.2021,33634.09,,,hold
24.07.2021,33554.46,,,hold
24.07.2021,33602.92,,,hold
24.07.2021,33669.19,,,hold
24.07.2021,33669.98,,,hold
24.07.2021,33687.58,,,hold
24.07.2021,33746.69,,,hold
24.07.2021,33884.56,,,hold
24.07.2021,33806.5,,,hold
24.07.2021,33611.98,,,hold
24.07.2021,33833.63,,,hold
24.07.2021,33878.17,,,hold
24.07.2021,33867,,,hold
24.07.2021,33816.58,,,hold
24.07.2021,33783.09,,,hold
24.07.2021,33851.44,,,hold
24.07.2021,33847.51,,,hold
24.07.2021,34423.48,,,hold
24.07.2021,34300.02,,,hold
24.07.2021,34281.87,,,hold
24.07.2021,33846.16,,,hold
24.07.2021,33919.84,,,hold
24.07.2021,34096.66,,,hold
24.07.2021,34021.87,,,hold
24.07.2021,34258.14,,,hold
25.07.2021,34014.08,,,hold
25.07.2021,33924.85,,,hold
25.07.2021,34177.85,,,hold
25.07.2021,34160.85,,,hold
25.07.2021,34365.99,,,hold
25.07.2021,34322.31,,,hold
25.07.2021,34472.15,,,hold
25.07.2021,34695.51,,,hold
25.07.2021,34570.89,,,hold
25.07.2021,34509.03,,,hold
25.07.2021,34353.56,,,hold
25.07.2021,34399.04,,,hold
25.07.2021,34294.43,,,hold
25.07.2021,34178.74,,,hold
25.07.2021,34105.01,,,hold
25.07.2021,34174.08,,,hold
25.07.2021,34214.28,,,hold
25.07.2021,34460,,,hold
25.07.2021,34407.13,,,hold
25.07.2021,34353.25,,,hold
25.07.2021,34446.01,,,hold
25.07.2021,34551,,,hold
25.07.2021,34656.78,,,hold
25.07.2021,35381.02,,,hold
26.07.2021,36767.47,,,hold
26.07.2021,38313.4,,,hold
26.07.2021,38043.69,,,hold
26.07.2021,38283.98,,,hold
26.07.2021,38270.26,,,hold
26.07.2021,38568.92,,,hold
26.07.2021,38622.24,,,hold
26.07.2021,38150,,,hold
26.07.2021,38194.41,,,hold
26.07.2021,38206.45,,,hold
26.07.2021,38613.36,,,hold
26.07.2021,38473.61,,,hold
26.07.2021,38643.61,,,hold
26.07.2021,38322.43,,,hold
26.07.2021,38316.84,,,hold
26.07.2021,38562.21,,,hold
26.07.2021,39045.82,,,hold
26.07.2021,39223.57,,,hold
26.07.2021,39709.16,,,hold
26.07.2021,39365.15,,,hold
26.07.2021,37752.53,,,hold
26.07.2021,37119.09,,,hold
26.07.2021,37605.99,,,hold
26.07.2021,37237.6,,,hold
27.07.2021,37443,,,hold
27.07.2021,36875.75,,,hold
27.07.2021,36515.68,,,hold
27.07.2021,36823.8,,,hold
27.07.2021,36951.88,,,hold
27.07.2021,37100,,,hold
27.07.2021,36980.4,,,hold
27.07.2021,37115.11,,,hold
27.07.2021,37254.98,,,hold
27.07.2021,37369.97,,,hold
27.07.2021,37608.57,,,hold
27.07.2021,38064.87,,,hold
27.07.2021,38350.03,,,hold
27.07.2021,38460.46,,,hold
27.07.2021,38242.96,,,hold
27.07.2021,38209.58,,,hold
27.07.2021,37622.95,,,hold
27.07.2021,37787.3,,,hold
27.07.2021,37908.23,,,hold
27.07.2021,37800.49,,,hold
27.07.2021,38031.9,,,hold
27.07.2021,38338.75,,,hold
27.07.2021,39178.13,,,hold
27.07.2021,39457.87,,,hold
28.07.2021,39069.54,,,hold
28.07.2021,39878.75,,,hold
28.07.2021,39846.04,,,hold
28.07.2021,39817.56,,,hold
28.07.2021,39676.16,,,hold
28.07.2021,40127.38,,,hold
28.07.2021,39540,,,hold
